688,141 
704,138 
707,139 
713,143 
698,142 
706,141 
708,144 
712,136 
694,138 
706,137 
701,140 
696,143 
693,139 
709,140 
705,140 
705,139 
709,138 
698,138 
706,139 
688,140 
699,137 
701,140 
711,142 
697,141 
709,141 
699,140 
712,141 
709,143 
703,137 
700,137 
705,138 
706,141 
710,143 
691,145 
702,140 
695,141 
697,140 
691,138 
708,137 
705,139 
699,136 
710,138 
696,140 
705,137 
701,144 
704,141 
710,140 
696,143 
700,141 
707,140 
698,139 
708,142 
710,143 
703,141 
695,143 
699,139 
704,139 
693,142 
708,140 
713,140 
693,138 
705,141 
698,142 
693,140 
702,142 
706,138 
706,141 
709,140 
694,143 
695,139 
713,142 
707,140 
705,136 
700,137 
707,142 
709,140 
708,138 
691,143 
696,141 
701,143 
704,140 
698,137 
705,142 
689,137 
695,140 
698,135 
700,141 
691,145 
699,144 
698,139 
701,137 
709,142 
706,141 
696,139 
708,138 
699,140 
706,142 
705,140 
702,140 
697,140 
712,144 
693,143 
703,142 
702,140 
705,143 
704,142 
705,142 
710,142 
706,145 
708,138 
696,140 
709,145 
696,142 
702,140 
704,137 
692,143 
708,141 
699,140 
699,141 
700,142 
717,137 
717,142 
702,137 
704,141 
696,142 
698,139 
686,143 
701,140 
698,141 
709,143 
710,141 
702,137 
711,140 
709,140 
699,141 
687,143 
696,138 
696,140 
711,140 
699,138 
705,138 
721,137 
701,138 
694,138 
708,141 
706,139 
706,138 
708,143 
692,140 
703,140 
691,141 
700,141 
689,140 
718,141 
690,143 
716,135 
712,136 
713,144 
701,141 
708,141 
707,141 
710,139 
700,140 
702,140 
707,138 
699,136 
709,143 
707,137 
706,140 
712,141 
702,139 
693,142 
705,143 
702,143 
705,140 
710,140 
705,140 
708,140 
697,139 
706,141 
705,136 
706,141 
714,143 
698,141 
697,136 
690,140 
705,138 
699,143 
704,142 
701,139 
701,137 
708,139 
707,140 
706,141 
711,137 
700,143 
704,141 
710,139 
702,139 
705,140 
707,143 
708,141 
701,135 
700,141 
706,143 
694,140 
704,139 
701,138 
700,141 
710,141 
694,140 
684,137 
703,142 
704,143 
710,139 
701,143 
713,140 
699,136 
703,141 
702,143 
710,142 
693,135 
715,139 
709,140 
707,139 
708,137 
704,136 
712,140 
706,140 
706,142 
700,142 
698,137 
689,140 
707,139 
700,140 
708,136 
692,139 
696,140 
713,136 
701,141 
702,140 
689,139 
705,143 
700,139 
695,143 
702,137 
708,140 
696,136 
703,137 
703,138 
703,140 
702,140 
707,140 
708,143 
695,144 
700,137 
712,134 
701,137 
694,137 
693,143 
704,143 
699,138 
705,137 
704,139 
707,143 
715,138 
703,136 
711,143 
693,140 
692,141 
698,135 
712,138 
701,139 
700,135 
703,138 
690,141 
709,138 
706,142 
707,141 
699,136 
701,144 
697,140 
700,142 
701,138 
687,136 
700,144 
694,141 
701,144 
698,142 
713,139 
699,140 
699,141 
697,142 
702,142 
700,141 
710,142 
702,141 
708,144 
706,138 
701,138 
690,137 
703,137 
701,141 
704,144 
714,142 
704,143 
708,141 
698,139 
707,141 
703,142 
710,140 
696,140 
707,142 
707,138 
712,140 
697,138 
697,141 
710,139 
697,139 
693,138 
699,143 
703,137 
709,141 
697,143 
712,139 
709,140 
703,139 
694,140 
717,139 
710,142 
713,145 
709,140 
703,135 
708,135 
708,144 
696,141 
702,142 
699,142 
708,142 
705,140 
696,142 
701,137 
696,138 
707,141 
702,138 
710,140 
693,141 
700,136 
701,140 
703,138 
706,143 
692,141 
713,141 
701,140 
704,141 
700,142 
692,142 
696,137 
699,142 
699,141 
696,143 
709,137 
696,138 
710,142 
705,139 
696,140 
706,136 
702,143 
693,141 
696,138 
696,143 
696,135 
701,140 
708,141 
701,140 
694,143 
699,140 
709,142 
695,139 
704,143 
696,142 
706,143 
695,140 
715,139 
699,137 
711,140 
707,144 
699,136 
699,138 
710,134 
705,138 
702,136 
710,139 
703,142 
699,142 
701,144 
710,142 
691,144 
709,139 
705,137 
707,142 
707,141 
700,143 
714,138 
701,137 
706,136 
709,144 
696,139 
705,141 
701,141 
712,141 
705,140 
702,140 
708,141 
709,143 
695,143 
702,140 
701,141 
702,140 
704,141 
705,140 
690,144 
697,138 
699,141 
707,141 
706,142 
703,141 
697,140 
698,141 
703,138 
709,135 
701,140 
706,140 
709,143 
703,142 
709,141 
694,137 
703,139 
709,140 
706,142 
709,142 
698,141 
707,133 
717,141 
703,144 
705,140 
710,144 
700,141 
693,139 
713,137 
690,135 
691,140 
695,143 
701,139 
689,143 
699,142 
682,140 
698,141 
706,139 
709,142 
697,138 
694,142 
705,139 
694,138 
714,140 
712,131 
704,141 
707,143 
701,140 
705,139 
715,141 
698,140 
708,140 
714,139 
710,138 
698,138 
709,139 
697,138 
700,140 
699,139 
702,144 
699,142 
701,139 
706,140 
702,144 
694,142 
694,142 
701,137 
692,135 
710,142 
705,139 
706,144 
714,138 
706,139 
707,144 
705,140 
701,139 
703,141 
700,136 
706,141 
710,141 
702,142 
703,139 
710,141 
703,138 
705,138 
707,140 
700,141 
697,144 
706,140 
705,142 
708,140 
704,139 
698,141 
701,138 
699,143 
706,136 
700,144 
705,138 
693,143 
702,142 
703,139 
690,138 
708,138 
696,141 
714,142 
704,141 
711,142 
706,142 
703,144 
700,139 
707,138 
710,140 
713,138 
712,140 
704,138 
697,142 
707,140 
712,142 
700,140 
704,142 
701,141 
696,143 
694,140 
697,141 
700,140 
688,139 
698,139 
701,143 
700,139 
709,141 
707,136 
716,141 
690,140 
706,138 
707,140 
705,141 
715,142 
702,143 
709,144 
699,141 
701,141 
702,138 
693,139 
705,140 
699,141 
694,143 
695,141 
696,142 
707,138 
706,143 
704,141 
698,143 
711,138 
700,141 
703,138 
702,138 
713,136 
685,140 
701,138 
701,142 
709,136 
685,142 
697,141 
696,139 
708,136 
687,134 
697,141 
706,138 
708,142 
709,139 
688,140 
704,144 
696,140 
719,141 
698,137 
695,143 
695,141 
690,137 
713,143 
689,141 
699,138 
708,143 
706,142 
713,142 
698,141 
709,136 
709,142 
701,143 
712,134 
709,142 
702,142 
713,141 
700,142 
699,139 
701,139 
716,143 
706,143 
702,143 
701,141 
705,142 
692,142 
698,142 
711,143 
705,141 
711,141 
695,143 
694,140 
698,140 
710,140 
713,142 
697,140 
698,140 
696,145 
702,141 
706,138 
692,140 
700,141 
697,135 
695,139 
709,139 
708,136 
704,141 
697,139 
699,139 
714,138 
699,137 
707,142 
706,137 
698,141 
715,136 
704,143 
702,140 
693,140 
698,144 
707,142 
697,143 
698,143 
703,140 
714,143 
697,141 
705,139 
698,139 
706,140 
694,141 
707,143 
703,142 
718,139 
697,136 
697,137 
707,139 
694,139 
703,138 
699,137 
699,140 
701,138 
710,143 
711,144 
701,142 
714,138 
699,139 
709,141 
705,144 
693,136 
716,143 
693,142 
701,141 
702,138 
704,138 
706,140 
691,140 
704,143 
702,141 
707,143 
701,139 
691,142 
713,142 
716,138 
714,143 
693,142 
701,142 
704,137 
707,140 
691,142 
706,143 
699,141 
715,139 
705,141 
701,139 
703,140 
704,145 
702,144 
700,138 
689,141 
697,141 
704,138 
699,141 
706,140 
691,141 
694,142 
706,143 
708,139 
695,141 
705,139 
698,140 
715,140 
706,138 
700,139 
696,143 
698,143 
710,138 
698,140 
709,139 
709,139 
700,140 
691,142 
703,141 
687,137 
706,139 
695,144 
697,141 
707,137 
702,136 
712,140 
695,142 
700,141 
709,140 
709,137 
699,140 
691,135 
704,139 
712,140 
700,140 
701,143 
702,139 
707,140 
700,141 
711,137 
697,141 
706,138 
686,136 
707,137 
709,142 
702,143 
702,140 
712,140 
710,138 
693,138 
696,142 
696,140 
704,138 
700,140 
698,139 
695,143 
705,144 
707,139 
704,139 
703,143 
702,142 
709,142 
705,140 
696,141 
701,142 
716,137 
715,141 
693,137 
686,142 
692,136 
690,134 
688,135 
689,138 
689,142 
692,139 
689,141 
692,136 
672,136 
688,139 
682,136 
699,139 
684,140 
675,135 
694,141 
681,138 
688,138 
681,139 
689,138 
694,136 
680,134 
687,138 
688,141 
694,139 
689,133 
695,137 
686,135 
692,138 
695,135 
690,140 
677,139 
681,139 
698,137 
688,141 
685,137 
691,138 
694,138 
698,139 
690,137 
685,138 
685,136 
673,139 
689,134 
688,136 
688,139 
686,139 
690,138 
684,135 
685,139 
683,134 
685,138 
691,140 
677,137 
689,139 
696,138 
679,139 
674,137 
686,134 
687,135 
682,137 
698,141 
676,137 
690,135 
672,137 
688,139 
706,141 
687,140 
689,138 
693,133 
689,138 
675,139 
696,134 
680,136 
694,133 
689,141 
686,138 
696,135 
689,135 
679,137 
685,136 
695,137 
694,140 
690,140 
684,137 
700,137 
692,137 
691,138 
691,137 
688,137 
688,132 
699,139 
689,136 
686,138 
683,138 
688,138 
678,140 
682,138 
687,138 
689,131 
688,134 
691,141 
692,139 
684,140 
684,138 
694,135 
698,138 
683,138 
685,137 
691,141 
678,138 
680,135 
688,135 
691,138 
698,138 
677,140 
677,135 
689,139 
688,138 
691,134 
687,139 
678,134 
692,137 
693,138 
700,136 
701,132 
680,135 
689,138 
675,140 
692,136 
693,136 
692,140 
689,141 
700,139 
690,139 
689,138 
691,138 
681,137 
694,138 
698,132 
691,134 
678,137 
695,140 
687,132 
689,136 
679,133 
687,138 
687,132 
675,140 
673,138 
685,140 
688,136 
686,139 
683,134 
693,136 
682,135 
692,139 
687,135 
691,138 
686,135 
686,138 
690,135 
688,137 
692,136 
692,136 
686,136 
680,131 
680,131 
679,140 
691,134 
695,135 
692,136 
694,140 
681,132 
689,137 
687,135 
678,138 
700,140 
682,139 
685,137 
696,135 
678,135 
694,136 
683,135 
694,138 
692,140 
697,139 
683,140 
688,138 
677,134 
689,137 
688,137 
687,139 
678,134 
685,135 
693,135 
687,135 
674,141 
678,140 
686,138 
699,137 
691,135 
679,139 
683,137 
680,134 
687,137 
692,134 
704,140 
677,139 
696,136 
683,138 
686,133 
688,137 
676,137 
684,140 
688,135 
692,136 
688,135 
690,138 
690,137 
692,136 
690,135 
688,137 
684,136 
679,136 
694,138 
686,137 
696,133 
685,135 
684,137 
697,137 
694,138 
684,138 
696,134 
689,138 
682,140 
681,137 
693,138 
691,140 
689,138 
688,137 
686,137 
684,132 
679,134 
682,135 
681,134 
705,138 
680,132 
692,139 
698,137 
694,134 
683,137 
685,140 
686,137 
693,137 
686,135 
695,140 
687,138 
685,138 
687,133 
685,134 
689,137 
698,134 
695,137 
677,136 
693,136 
688,132 
694,139 
681,137 
686,139 
681,138 
689,136 
703,140 
691,134 
695,139 
679,141 
673,133 
697,139 
676,140 
696,139 
691,138 
689,137 
685,135 
677,136 
683,139 
686,140 
692,136 
691,138 
683,136 
667,140 
681,139 
682,136 
677,140 
681,135 
688,136 
690,139 
688,134 
690,135 
690,137 
682,136 
690,138 
690,138 
683,133 
683,139 
691,136 
693,138 
679,138 
690,139 
692,135 
685,137 
695,135 
691,139 
688,137 
687,137 
685,139 
697,138 
687,139 
692,136 
677,138 
687,137 
696,137 
676,136 
686,135 
693,131 
696,133 
686,139 
688,137 
692,137 
688,134 
690,136 
684,136 
691,140 
701,139 
680,139 
689,139 
692,138 
681,138 
696,140 
691,140 
686,136 
684,136 
686,139 
679,139 
680,133 
685,137 
690,135 
687,136 
690,133 
681,135 
698,134 
679,136 
690,135 
684,132 
678,138 
683,138 
699,137 
702,137 
692,137 
698,134 
684,140 
685,137 
693,139 
681,135 
675,140 
680,138 
695,139 
694,139 
680,137 
694,137 
687,139 
683,139 
687,136 
678,135 
691,137 
685,133 
675,136 
678,138 
685,136 
679,140 
682,135 
686,137 
677,140 
676,135 
688,132 
679,139 
677,137 
688,141 
690,138 
689,134 
692,136 
680,138 
690,139 
685,139 
686,141 
690,139 
690,138 
694,138 
687,133 
691,138 
684,140 
700,137 
686,135 
682,132 
688,137 
692,139 
683,141 
687,138 
694,136 
687,139 
679,135 
691,131 
684,136 
692,137 
691,133 
691,136 
696,138 
687,137 
689,137 
690,137 
685,139 
683,138 
689,137 
683,138 
677,136 
692,141 
684,134 
690,130 
686,138 
679,137 
686,139 
689,140 
685,137 
691,137 
689,137 
689,136 
691,135 
689,136 
682,136 
689,138 
689,140 
692,139 
678,135 
688,138 
699,139 
690,137 
690,136 
675,138 
688,138 
689,138 
689,136 
691,135 
680,137 
682,134 
686,138 
687,137 
694,137 
690,138 
690,136 
698,139 
681,139 
686,134 
693,139 
676,138 
700,136 
683,135 
681,136 
699,134 
690,141 
699,136 
692,138 
682,133 
691,137 
682,133 
691,135 
685,134 
686,137 
683,134 
692,138 
683,140 
680,137 
691,137 
679,138 
689,141 
687,137 
697,138 
684,138 
681,136 
689,134 
682,139 
699,136 
681,139 
682,136 
682,137 
682,138 
692,137 
696,137 
685,140 
687,134 
696,134 
685,135 
681,138 
683,138 
680,138 
688,142 
690,139 
688,135 
673,138 
685,134 
680,138 
692,138 
691,135 
684,134 
686,137 
684,135 
675,135 
689,139 
688,136 
698,139 
681,135 
677,137 
689,135 
682,137 
690,139 
682,139 
692,138 
682,137 
687,137 
679,138 
697,140 
688,140 
692,133 
688,137 
697,140 
682,140 
687,137 
679,138 
695,140 
686,137 
694,139 
683,137 
681,139 
690,137 
686,139 
686,139 
695,137 
684,137 
686,137 
691,136 
679,137 
698,140 
690,139 
691,137 
678,138 
690,138 
694,136 
701,138 
680,136 
686,134 
687,137 
693,139 
687,135 
705,140 
677,133 
687,137 
676,135 
677,140 
676,136 
685,141 
691,138 
676,137 
690,135 
689,136 
687,136 
689,139 
690,136 
686,137 
694,140 
690,137 
690,133 
689,137 
675,136 
685,137 
685,137 
690,140 
682,134 
692,137 
689,136 
691,135 
692,137 
689,139 
693,140 
690,137 
695,136 
686,139 
681,138 
682,138 
679,134 
692,135 
686,138 
694,137 
691,135 
667,137 
687,139 
688,135 
684,134 
695,136 
691,135 
681,137 
693,132 
694,134 
694,135 
707,137 
688,137 
689,139 
684,137 
690,135 
697,138 
684,137 
695,138 
677,135 
697,136 
688,136 
693,140 
683,136 
689,138 
687,139 
693,140 
687,137 
688,141 
700,136 
682,133 
694,138 
680,138 
693,134 
675,135 
673,137 
684,137 
693,137 
697,141 
685,138 
680,136 
684,138 
682,140 
698,137 
688,137 
696,139 
688,133 
695,139 
681,137 
683,136 
690,137 
689,139 
680,135 
687,138 
685,140 
680,135 
682,139 
692,139 
691,138 
688,141 
693,135 
683,137 
686,137 
690,137 
692,139 
690,135 
694,137 
685,136 
688,137 
691,140 
698,134 
697,140 
682,138 
700,136 
688,137 
685,139 
703,137 
678,139 
698,141 
690,137 
696,136 
688,138 
682,138 
680,139 
680,136 
699,137 
684,136 
686,140 
691,136 
691,140 
683,138 
693,138 
672,135 
686,137 
689,139 
696,138 
694,135 
699,136 
681,133 
687,131 
688,139 
679,137 
689,140 
691,139 
686,133 
684,140 
691,138 
686,135 
693,135 
687,139 
682,138 
680,138 
694,136 
684,136 
690,134 
688,137 
681,136 
688,139 
693,138 
686,139 
693,135 
692,135 
687,136 
687,136 
694,138 
683,137 
690,137 
680,133 
690,138 
688,136 
687,139 
684,135 
694,138 
691,140 
687,134 
696,134 
694,136 
685,133 
698,139 
687,133 
690,138 
680,138 
685,135 
682,137 
694,140 
682,137 
684,139 
679,140 
685,136 
693,139 
689,138 
680,138 
681,141 
696,133 
684,138 
690,138 
692,139 
686,140 
681,138 
679,135 
685,138 
680,135 
679,138 
679,137 
680,135 
686,137 
697,139 
689,139 
689,139 
689,136 
680,136 
687,137 
691,133 
683,139 
687,136 
696,133 
701,139 
691,137 
689,138 
676,136 
681,137 
692,137 
693,134 
676,134 
678,138 
683,135 
697,137 
677,136 
686,138 
680,136 
693,137 
695,135 
694,136 
687,135 
676,136 
691,139 
687,138 
684,137 
689,135 
692,139 
678,137 
698,138 
680,138 
689,136 
679,132 
684,134 
691,135 
700,136 
685,139 
695,138 
679,136 
705,142 
700,135 
688,138 
688,136 
677,139 
694,138 
689,137 
679,134 
683,140 
685,137 
681,139 
686,134 
701,137 
684,135 
698,133 
689,138 
696,138 
684,139 
692,137 
677,140 
684,140 
694,138 
678,135 
691,135 
682,140 
680,133 
688,136 
690,140 
694,135 
686,141 
687,133 
692,139 
678,138 
686,137 
683,140 
694,136 
685,139 
681,139 
682,131 
687,139 
690,133 
686,140 
700,138 
684,140 
689,138 
688,141 
685,140 
684,136 
683,136 
677,139 
690,138 
681,139 
691,138 
694,136 
685,137 
689,136 
700,137 
688,139 
683,140 
679,138 
687,138 
688,138 
687,133 
692,137 
694,139 
700,139 
697,142 
689,137 
683,140 
692,138 
697,139 
683,134 
681,135 
685,140 
687,133 
680,137 
689,137 
691,137 
681,138 
686,141 
696,137 
693,139 
688,136 
687,136 
693,141 
688,135 
690,140 
681,135 
681,137 
698,140 
691,135 
677,140 
702,141 
697,134 
691,134 
701,136 
689,141 
687,137 
691,139 
687,138 
681,137 
693,135 
686,136 
685,139 
690,139 
691,136 
676,139 
684,137 
691,138 
691,140 
684,139 
677,135 
692,140 
692,136 
680,135 
692,138 
695,138 
689,136 
692,135 
694,140 
680,139 
701,138 
688,136 
688,133 
689,139 
677,137 
684,137 
694,139 
685,138 
690,136 
679,140 
694,135 
675,137 
693,138 
687,139 
691,138 
689,138 
687,138 
694,136 
690,136 
685,136 
686,137 
682,142 
689,138 
682,138 
690,141 
688,136 
691,134 
678,138 
686,133 
697,138 
686,132 
688,133 
682,136 
681,135 
686,132 
691,137 
696,135 
685,137 
693,137 
694,134 
691,136 
690,137 
689,140 
702,137 
680,138 
674,138 
677,139 
679,131 
685,135 
687,137 
682,133 
689,137 
680,138 
678,139 
684,135 
694,140 
689,138 
685,138 
688,138 
693,135 
691,140 
689,138 
689,139 
698,136 
694,136 
694,136 
685,141 
679,138 
693,138 
694,136 
697,141 
694,138 
681,137 
699,135 
696,133 
694,136 
698,136 
679,133 
705,138 
689,135 
690,136 
688,142 
687,136 
694,137 
695,136 
693,137 
683,139 
696,140 
688,137 
697,135 
696,138 
684,135 
695,138 
684,138 
693,134 
686,139 
679,133 
686,136 
694,139 
678,140 
687,136 
686,136 
698,138 
694,139 
674,134 
698,139 
693,138 
693,140 
689,139 
685,134 
697,137 
697,140 
689,132 
691,137 
689,137 
688,139 
676,138 
701,135 
686,136 
681,136 
704,138 
696,138 
671,137 
690,133 
697,135 
700,137 
690,140 
695,137 
686,134 
688,140 
692,133 
684,136 
682,138 
697,135 
697,141 
686,141 
693,134 
704,138 
687,138 
692,139 
690,137 
687,138 
686,134 
687,139 
688,138 
695,138 
686,133 
683,136 
694,139 
687,139 
680,137 
679,138 
690,138 
687,137 
683,135 
693,139 
677,133 
685,141 
688,137 
682,138 
689,133 
685,137 
688,136 
689,137 
685,140 
684,138 
683,137 
690,138 
679,138 
687,141 
689,140 
692,138 
677,133 
683,140 
694,136 
677,136 
694,139 
694,138 
686,137 
684,137 
675,136 
699,138 
674,137 
691,131 
695,136 
681,136 
683,139 
691,139 
690,137 
678,136 
685,137 
696,136 
691,137 
687,137 
693,138 
693,138 
686,139 
684,134 
693,137 
680,139 
684,139 
689,135 
699,138 
697,139 
690,134 
705,139 
694,137 
678,137 
689,140 
687,139 
683,137 
688,139 
676,139 
682,140 
678,139 
684,139 
691,139 
688,137 
681,134 
681,136 
698,137 
685,134 
689,137 
688,135 
689,138 
680,136 
680,138 
688,135 
690,136 
693,135 
690,136 
693,139 
686,136 
678,138 
686,140 
704,136 
675,135 
691,137 
694,137 
697,136 
682,140 
694,140 
687,140 
699,139 
691,138 
696,135 
704,135 
701,140 
679,135 
689,137 
699,135 
677,138 
685,140 
674,140 
688,138 
690,138 
691,134 
683,137 
679,137 
685,134 
688,139 
689,135 
696,134 
689,136 
689,140 
687,140 
685,136 
690,136 
688,132 
676,138 
685,137 
686,141 
690,142 
689,136 
678,137 
682,135 
692,140 
700,131 
695,135 
691,135 
678,138 
684,138 
691,141 
690,133 
683,138 
691,139 
687,138 
683,139 
703,134 
696,140 
681,136 
691,134 
679,139 
695,140 
680,135 
686,136 
683,139 
693,136 
696,137 
688,132 
694,136 
685,139 
693,136 
690,139 
697,137 
693,138 
686,140 
693,133 
687,132 
700,139 
703,138 
689,139 
688,138 
683,136 
699,139 
688,137 
689,134 
696,136 
692,133 
689,139 
685,138 
686,139 
694,136 
677,138 
692,142 
693,134 
693,140 
692,141 
691,138 
690,136 
692,139 
691,140 
698,138 
684,138 
681,133 
685,136 
680,137 
690,138 
682,137 
686,135 
696,139 
682,134 
686,136 
689,138 
692,141 
670,134 
690,136 
689,134 
694,136 
692,135 
677,137 
682,138 
682,135 
680,135 
687,135 
689,136 
674,135 
691,136 
684,138 
691,139 
690,135 
690,134 
682,130 
678,135 
686,141 
690,134 
692,137 
686,135 
694,137 
680,140 
687,135 
688,134 
679,136 
689,138 
692,136 
690,137 
699,138 
679,140 
692,141 
691,138 
695,137 
701,135 
695,139 
684,138 
680,136 
692,141 
688,136 
694,140 
686,138 
690,136 
691,137 
680,137 
697,138 
691,141 
670,135 
685,136 
687,136 
680,138 
685,136 
694,138 
694,136 
691,138 
691,135 
689,136 
685,141 
690,134 
695,139 
688,139 
687,133 
686,138 
683,139 
687,136 
687,138 
679,134 
686,137 
676,136 
683,134 
697,137 
697,139 
685,138 
693,137 
683,135 
688,138 
688,137 
687,139 
678,137 
687,133 
689,140 
673,135 
687,138 
679,136 
676,140 
701,139 
680,136 
687,138 
692,136 
673,137 
685,137 
687,137 
688,134 
679,140 
688,134 
699,139 
685,140 
691,139 
693,137 
689,133 
694,137 
683,140 
674,140 
684,138 
686,136 
701,140 
691,134 
694,133 
694,137 
687,137 
694,136 
683,137 
678,136 
698,136 
681,133 
699,139 
701,137 
675,138 
689,135 
685,132 
692,140 
698,136 
686,137 
677,136 
674,139 
679,134 
683,137 
694,134 
675,135 
686,136 
679,137 
687,140 
695,140 
698,139 
685,138 
683,135 
691,134 
690,134 
676,135 
693,134 
679,140 
691,137 
682,136 
681,137 
684,138 
690,136 
687,140 
681,138 
694,139 
677,136 
681,139 
686,134 
696,138 
685,137 
680,135 
686,136 
690,139 
683,139 
686,134 
682,141 
684,137 
687,135 
684,137 
692,135 
690,137 
684,134 
683,138 
683,136 
691,132 
681,133 
679,139 
692,139 
686,134 
696,133 
689,137 
686,140 
691,135 
672,138 
687,131 
690,137 
694,137 
691,137 
685,135 
684,139 
690,136 
688,137 
679,138 
674,141 
687,133 
688,138 
686,134 
681,137 
679,136 
690,137 
689,139 
674,137 
690,139 
691,137 
691,135 
685,134 
693,140 
696,135 
680,138 
691,136 
681,140 
680,140 
694,137 
693,132 
684,138 
689,139 
681,137 
689,140 
686,136 
696,137 
689,138 
697,133 
690,137 
689,140 
689,137 
677,138 
677,135 
685,135 
697,136 
673,138 
681,140 
691,139 
677,135 
680,137 
687,138 
702,140 
682,140 
686,135 
696,140 
700,138 
690,137 
685,132 
687,138 
698,136 
689,137 
691,138 
676,139 
680,138 
686,139 
690,138 
694,136 
694,139 
687,134 
692,135 
682,139 
683,137 
684,139 
684,138 
682,139 
680,140 
690,135 
689,136 
694,140 
683,136 
692,137 
691,134 
685,140 
691,139 
678,134 
683,138 
685,138 
689,132 
678,135 
690,134 
698,139 
687,136 
691,138 
697,140 
687,139 
685,135 
695,136 
687,133 
692,135 
691,139 
673,138 
688,139 
687,138 
679,136 
693,138 
689,137 
682,133 
686,134 
690,137 
683,138 
694,138 
694,136 
690,136 
688,138 
701,141 
684,132 
700,139 
686,140 
684,136 
699,137 
681,135 
691,133 
684,134 
687,137 
688,137 
685,135 
683,133 
691,135 
687,136 
677,137 
691,138 
695,138 
690,131 
688,139 
683,136 
680,135 
680,140 
688,137 
700,140 
683,131 
693,134 
685,137 
693,135 
679,139 
691,135 
688,140 
698,139 
696,137 
694,141 
683,138 
680,139 
679,137 
695,139 
686,140 
675,132 
695,138 
689,141 
702,140 
677,136 
691,136 
674,139 
689,135 
686,137 
682,141 
693,136 
689,135 
667,134 
685,141 
697,139 
692,137 
688,137 
692,138 
686,140 
684,138 
684,137 
682,138 
693,139 
681,133 
694,135 
685,138 
687,141 
679,137 
677,138 
692,137 
689,138 
682,141 
692,135 
691,134 
699,141 
679,139 
695,136 
695,137 
690,136 
682,138 
690,134 
683,137 
687,139 
686,138 
686,139 
687,140 
685,134 
681,134 
684,139 
687,138 
686,141 
691,136 
694,134 
696,138 
694,138 
689,137 
688,138 
682,140 
683,138 
686,137 
683,137 
685,135 
684,138 
686,138 
682,136 
690,136 
691,140 
692,133 
681,139 
679,135 
703,140 
697,138 
676,138 
675,136 
697,139 
686,136 
690,137 
694,133 
686,138 
675,139 
692,138 
684,137 
684,138 
689,140 
692,135 
692,138 
696,139 
695,138 
693,138 
701,136 
683,140 
690,137 
702,137 
678,133 
680,140 
685,139 
687,138 
673,136 
694,138 
687,138 
691,136 
692,135 
672,139 
686,138 
683,138 
683,140 
694,138 
688,136 
687,137 
689,142 
677,137 
686,137 
683,139 
677,139 
685,136 
692,141 
688,135 
680,134 
691,136 
674,138 
698,135 
690,134 
688,134 
690,140 
686,138 
679,139 
691,135 
691,138 
685,134 
688,138 
688,136 
682,138 
686,135 
687,138 
692,133 
691,135 
689,140 
686,139 
690,141 
693,138 
695,136 
690,137 
686,140 
693,132 
682,133 
680,134 
697,140 
693,138 
685,136 
690,136 
692,137 
701,133 
688,140 
674,139 
687,137 
691,139 
694,137 
686,137 
692,134 
692,134 
685,140 
670,138 
695,140 
686,136 
690,134 
693,133 
